"code";"parent_code";"name";"accountType.technicalTypeSelect";"reconcileOk";"useForPartnerBalance";"isTaxAuthorizedOnMoveLine";"isTaxRequiredOnMoveLine";"company_code"
623781;6237;CAT PRINTEMPS LOISIRS;charge;;;true;true;1
623782;6237;PUB.CATALOGUE FIN  ANNEE;charge;;;true;true;1
623783;6237;PUB.PROMO TECHNIQUE;charge;;;true;true;1
623784;6237;AFFICHES PROMO DESSIN;charge;;;true;true;1
623785;6237;PROMO SCRAPBOOKING;charge;;;true;true;1
623786;6237;MAILING DALBE & MOI;charge;;;true;true;1
623787;6237;L'ART ET LA MATIERE \(MAI\);charge;;;true;true;1
623790;6237;AFFICHES LOISIRS CREATIFS;charge;;;true;true;1
623791;6237;PROMO BLC 623795;charge;;;true;true;1
623792;6237;PLAQUETTE DALBE;charge;;;true;true;1
623793;6237;PUB. HALLOWEEN;charge;;;true;true;1
623794;6237;AFFICHES PROMO BOOKS;charge;;;true;true;1
623795;6237;CAT MOIS DU BLANC;charge;;;true;true;1
623796;6237;CAT COLLECTIVITE;charge;;;true;true;1
623797;6237;PROMO AQUARELLE;charge;;;true;true;1
623798;6237;GAMME CRAYODALBE;charge;;;true;true;1
623799;6237;GAMME AGOUA;charge;;;true;true;1
623800;6238;DONS POURBOIRES;charge;;;true;true;1
623898;6238;PORTAIL;charge;;;true;true;1
623899;6238;PROMO DIGIDALBE/CARTOUCHE;charge;;;true;true;1
623900;6239;PUB GALERIES LAFAYETTE;income;;;true;true;1
623901;6239;FICHES CONSEILS;income;;;true;true;1
623902;6239;SALON CREATIVA;income;;;true;true;1
623903;6239;SALON DE LA FRANCHISE;income;;;true;true;1
624000;6240;PERSONNEL EXTERIEUR;charge;;;true;true;1
624099;6240;DEMENAGEMENT ST OUEN;charge;;;true;true;1
624100;6241;PORTS SUR ACHATS;charge;;;true;true;1
624101;6241;PORT SUR ACHAT GD IMPORT;charge;;;true;true;1
624102;6241;PORT ACHAT SUPER U;charge;;;true;true;1
624200;6242;PORTS SUR VENTES;charge;;;true;true;1
624800;6248;TRANSPORTS DIVERS;charge;;;true;true;1
624900;6249;PORT ACHATS EXO;income;;;true;true;1
625100;6251;VOY.DEPL.A LA CH.DE DALBE;charge;;;true;true;1
625101;6251;PARKING;charge;;;true;true;1
625110;6251;DEPLACEMENT SALARIE;charge;;;true;true;1
625120;6251;DALBE EXPO;charge;;;true;true;1
625500;6255;FRAIS REUNION/CA;charge;;;true;true;1
625700;6257;REUNIONS EXECUTIFS;charge;;;true;true;1
625701;6257;REUNIONS PLEINIERES;charge;;;true;true;1
625702;6257;VOYAGE JORDANIE;charge;;;true;true;1
625703;6257;FRAIS REUNIONS REGIONS;charge;;;true;true;1
625704;6257;CONVENTION;charge;;;true;true;1
625710;6257;RECEPT. A LA CH.DE DALBE;charge;;;true;true;1
625711;6257;REUNION ASSEMBLEE GENERAL;charge;;;true;true;1
625712;6257;FRAIS RECEPT;charge;;;true;true;1
625713;6257;CONVENTION VENDEURS;charge;;;true;true;1
626000;6260;TELEPHONE ST DENIS;charge;;;true;true;1
626001;6260;TELECOM LONRAI;charge;;;true;true;1
626009;6260;AFFRAN LONRAI;charge;;;true;true;1
626010;6260;AFFRANCH STDENIS;charge;;;true;true;1
626011;6260;ROUTAGE CATALOG DESSIN;charge;;;true;true;1
626012;6260;AFFRANCHISSEMENT CEV;charge;;;true;true;1
626300;6263;LIAISON NETFLY;income;;;true;true;1
626301;6263;XAGA INTERNET;income;;;true;true;1
626302;6263;LIAISION INTERNET;income;;;true;true;1
627000;6270;SERVICES BANCAIRES;charge;;;true;true;1
627100;6271;FRAIS REGLEMENTS IMPORT.;charge;;;true;true;1
627200;6272;FRAIS PGE;charge;;;true;true;1
628100;6281;COTISATIONS DIVERSES;charge;;;true;true;1
628101;6281;COTISATION CEV;charge;;;true;true;1
628109;6281;COTISATION HORS CEE;charge;;;true;true;1
628200;6282;AIDE MISE A L'ENSEIGNE;income;;;true;true;1
628310;6283;ECHANTILLONS CATALOGUES;income;;;true;true;1
631200;6312;TAXE D'APPRENTISSAGE;charge;;;true;true;1
631201;6312;TAXE APP ALENCON;charge;;;true;true;1
631300;6313;FONGECIF;charge;;;true;true;1
631301;6313;FORMATION CONTINUE;charge;;;true;true;1
631400;6314;AGEFIPH;charge;;;true;true;1
633300;6333;FORMATION CONTINUE;charge;;;true;true;1
633301;6333;FORMATION CONTINUE LONRAI;charge;;;true;true;1
633400;6334;1% LOGEMENT;charge;;;true;true;1
633401;6334;1% LOGEMENT LONRAI;charge;;;true;true;1
633800;6338;TAXES DIVERSES;charge;;;true;true;1
635100;6351;DECHETS COMMERCIAUX;charge;;;true;true;1
635110;6351;TAXE PROFESSIONNELLE;charge;;;true;true;1
635111;6351;CFE VAE;charge;;;true;true;1
635112;6351;CFE CVAE;charge;;;true;true;1
635130;6351;TAXES FONCIERES LONRAI;charge;;;true;true;1
635131;6351;TAXES FONCIER & BUREAU 93;charge;;;true;true;1
635132;6351;TAXE SUR BUREAUX;charge;;;true;true;1
635140;6351;TAXE BUREAUX ST DENIS;charge;;;true;true;1
635141;6351;TVS;charge;;;true;true;1
635150;6351;IFA;charge;;;true;true;1
635160;6351;VIGNETTES;charge;;;true;true;1
635400;6354;C GRISE;charge;;;true;true;1
637100;6371;ORGANIC;charge;;;true;true;1
637800;6378;IMPOTS DIVERS;charge;;;true;true;1
637810;6378;TAXE ENSEIGNE;charge;;;true;true;1
641100;6411;APPOINTEMENTS;charge;;;true;true;1
641101;6411;APPOINTEMENTS LONRAI;charge;;;true;true;1
641110;6411;CONGES A PAYER;charge;;;true;true;1
641130;6411;PROVI LICENCIEMENT;charge;;;true;true;1
641200;6412;PROVI SUR PRIMES;charge;;;true;true;1
641210;6412;PROVI PRIME;charge;;;true;true;1
641300;6413;13E MOIS;charge;;;true;true;1
641400;6414;INDEMNITES TRANSPORT;charge;;;true;true;1
641401;6414;INDEMNITE LICENCIEMENT;charge;;;true;true;1
641402;6414;INDEMNITﾉ TRANSPORT;charge;;;true;true;1
641410;6414;ACTIVIﾉ PARTIELLE;charge;;;true;true;1
641420;6414;CHOMAGE PARTIEL;charge;;;true;true;1
641450;6414;INDEMNITE CONVENTIONNEELLE;charge;;;true;true;1
641460;6414;IFC;charge;;;true;true;1
641500;6415;INDEM.TRSPT+IJSS;charge;;;true;true;1
645100;6451;URSSAF;charge;;;true;true;1
645101;6451;URSSAF LONRAI;charge;;;true;true;1
645200;6452;PREVOYANCE;charge;;;true;true;1
645300;6453;REUNICA;charge;;;true;true;1
645301;6453;REUNICA LONRAI;charge;;;true;true;1
645310;6453;B2V CADRES;charge;;;true;true;1
645311;6453;B2V CADRES LONRAI;charge;;;true;true;1
645400;6454;POLE EMPLOI;charge;;;true;true;1
645401;6454;POLE EMPLOI LONRAI;charge;;;true;true;1
645500;6455;RETRAITE GENERALI;income;;;true;true;1
645501;6455;GENERALI LONRAI;income;;;true;true;1
645510;6455;CHARGES S. CONGES A PAYER;income;;;true;true;1
645600;6456;IND. DE LICENCIEMENT;income;;;true;true;1
645800;6458;PROVI CHARGES SUR C PAYES;charge;;;true;true;1
645810;6458;PROVI CHARGES SUR PRIME;charge;;;true;true;1
645812;6458;PROVI LICE CS;charge;;;true;true;1
647100;6471;STAGIAIRES;charge;;;true;true;1
647400;6474;OEUVRES SOCIALES;charge;;;true;true;1
647500;6475;MEDECINE DU TRAVAIL;charge;;;true;true;1
648000;6480;AUTRES CHARGES DE PERSONNEL;charge;;;true;true;1
648200;6482;INDEMNITﾉ TRANSACTIONNELLE;income;;;true;true;1
649010;6490;CICE;income;;;true;true;1
649020;6490;CICE;income;;;true;true;1
651000;6510;REDEVANCES MARQUES;charge;;;true;true;1
654000;6540;CREANCES IRRECOUVRABLE;charge;;;true;true;1
654100;6541;CREANCES IRRECOUVRABLE;charge;;;true;true;1
658000;6580;CHARGES DIVERSES DE GESTION;charge;;;true;true;1
658100;6581;DIFF REGL;income;;;true;true;1
661000;6610;INTERET PRET 150000E;charge;;;true;true;1
661002;6610;INTERET CAT.2015;charge;;;true;true;1
661005;6610;PRET CA 53000;charge;;;true;true;1
661006;6610;CREDIT CAT 2013;charge;;;true;true;1
661007;6610;INTERET CATLOG 2007;charge;;;true;true;1
661008;6610;CREDIT 200000 HSBC;charge;;;true;true;1
661009;6610;INTERETS PRET CAT.2016;charge;;;true;true;1
661010;6610;INTERETS CCF100000;charge;;;true;true;1
661011;6610;INTERETS BFCC 100000;charge;;;true;true;1
661012;6610;INTERETS SG 100000;charge;;;true;true;1
661013;6610;AGIOS BILLET C AGRICOLE;charge;;;true;true;1
661014;6610;AGIOS PRET 900000EUROS;charge;;;true;true;1
661015;6610;AGIOS BILLET SG;charge;;;true;true;1
661016;6610;INT.PRET CAT.2017;charge;;;true;true;1
661017;6610;INTERET CAT.2018-2019;charge;;;true;true;1
661018;6610;PRET SG DOUCHETTES;charge;;;true;true;1
661019;6610;INT.PRET CRCA 100000 EUROS;charge;;;true;true;1
661020;6610;INTERET CATALOGUE 2020-2021;charge;;;true;true;1
661030;6610;BUREAU LONRAI;charge;;;true;true;1
661040;6610;INTERETS PGE;charge;;;true;true;1
661100;6611;INT.SUR EMP.DE 350 000;charge;;;true;true;1
661110;6611;INTERETS CATALOG 2004;charge;;;true;true;1
661111;6611;CREDIT CATALOG 2005;charge;;;true;true;1
661120;6611;CREDIT CCF 2003;charge;;;true;true;1
661200;6612;INTERETS EMP CCF 980000F;income;;;true;true;1
661500;6615;PERTE DE CHANGE;charge;;;true;true;1
661501;6615;INTERETS CREDIT TRESO BFCC;charge;;;true;true;1
661502;6615;CCF CREDIT 313000;charge;;;true;true;1
661503;6615;CREDIT 670000;charge;;;true;true;1
661504;6615;INTERETS BFCC 300000;charge;;;true;true;1
661600;6616;FRAIS ESCOMPTES LCR;charge;;;true;true;1
661601;6616;INTERETS BANC ARRETE CPTE;charge;;;true;true;1
661602;6616;INTERETS BFCC 300000;charge;;;true;true;1
661603;6616;CREDIT 800000\(2001\);charge;;;true;true;1
661604;6616;INTERETS 107000;charge;;;true;true;1
661610;6616;FRAIS ENCAISS.REGL.ADHER.;charge;;;true;true;1
661620;6616;FR.ENC.96 TR CAT TECHNIQU;charge;;;true;true;1
661630;6616;FR ENC 97 TR CAT TECHNIQU;charge;;;true;true;1
661810;6618;FR.RECOUVREMENT;charge;;;true;true;1
665000;6650;ESCOMPTES ACCORDES;charge;;;true;true;1
666000;6660;PERTE DE CHANGE;charge;;;true;true;1
671200;6712;PENAL.AMENDES FISCALES;charge;;;true;true;1
671800;6718;CHARGES EXCEPTIONNEL;charge;;;true;true;1
671801;6718;CONTROL URSSAF;charge;;;true;true;1
671802;6718;INDEMNITE TRANSACTION;charge;;;true;true;1
675000;6750;V C  ACTIFS CEDES;charge;;;true;true;1
675200;6752;SORTIE AGENCEMENT;charge;;;true;true;1
678800;6788;CHARGES EXCEPTIONNELLES;charge;;;true;true;1
681100;6811;DOTATION AMORTISSEMENT;charge;;;true;true;1
681110;6811;DAP IMMO INCORPOREL;charge;;;true;true;1
681120;6811;DOTATION IMMO CORP;charge;;;true;true;1
681200;6812;CHARGES A ETALER;charge;;;true;true;1
681500;6815;INDEMNITﾉ FIN CARRIERE;charge;;;true;true;1
681510;6815;PROV.IFC;charge;;;true;true;1
681730;6817;PROVI DEPRECIATION STOCK;charge;;;true;true;1
681740;6817;DOTATION PROVISION CLTS;charge;;;true;true;1
686620;6866;PROVI DEPRE TITRES;charge;;;true;true;1
687100;6871;DOTATION AMORT EXCEPTIONNELLE;charge;;;true;true;1
687500;6875;PROVISION POUR RISQUE;charge;;;true;true;1
695000;6950;IMPOTS SUR LES BENEFICES;charge;;;true;true;1
695100;6951;IFA;charge;;;true;true;1
699500;6995;CREDIT IMPOT MECENAT;income;;;true;true;1
701000;7010;MAILING EXO.;income;;;true;true;1
701005;7010;MAILING A 20,6%;income;;;true;true;1
701100;7011;DISQUETTE TARIF EXO.;income;;;true;true;1
701105;7011;DIQUETTE TARIF A 19,6%;income;;;true;true;1
701201;7012;VENTES DIVERSES EXO.;income;;;true;true;1
701202;7012;VENTES DIVERSES 20,6%;income;;;true;true;1
701900;7019;MAILING EXO;income;;;true;true;1
702000;7020;HONORAIRES EXO.;income;;;true;true;1
702005;7020;HONORAIRES A 19,6%;income;;;true;true;1
703000;7030;PUBLICITE SPECIALE EXO.;income;;;true;true;1
703005;7030;PUB.SPECIALE A 19,6%;income;;;true;true;1
704000;7040;SACS DALBE EXO.;income;;;true;true;1
704005;7040;SACS DALBE A 20,6%;income;;;true;true;1
704900;7049;SACS DALBE EXO;income;;;true;true;1
705000;7050;ASSEMBLEE GENERALE 20%;income;;;true;true;1
705001;7050;ASSEMBLEE GENERALE 7%;income;;;true;true;1
705005;7050;REUNION REGION A 20%;income;;;true;true;1
705006;7050;REUNION REGION A 7%;income;;;true;true;1
705905;7059;REUNION AG EXO;income;;;true;true;1
706000;7060;PP CANSON;income;;;true;true;1
706001;7060;PP SAUER;income;;;true;true;1
706002;7060;PP COLART;income;;;true;true;1
706003;7060;PP TALENS;income;;;true;true;1
706004;7060;PP FIN ANNEE;income;;;true;true;1
706005;7060;COTISATIONS A 20%;income;;;true;true;1
706006;7060;HONORAIRES REFACTURES;income;;;true;true;1
706007;7060;PUB SPECIALES A 19,6%;income;;;true;true;1
706008;7060;CARTE FIDELITE DALBE & MOI;income;;;true;true;1
706009;7060;COTISATION CARTE FIDELITE     DALBE & MOI;income;;;true;true;1
706010;7060;PP INTERIM ALENCON;income;;;true;true;1
706011;7060;VENTE DIVERSE 5,5%;income;;;true;true;1
706012;7060;CANSON SALON CREATIVA;income;;;true;true;1
706013;7060;SAUER CREATIVA;income;;;true;true;1
706014;7060;LISM:CLUB INFORMATIQUE;income;;;true;true;1
706015;7060;PRESTATIONS EXO;income;;;true;true;1
706016;7060;CONVENTION VENDEURS;income;;;true;true;1
706017;7060;COTISATIONS RP;income;;;true;true;1
706018;7060;PRESTA LOG DALBE;income;;;true;true;1
706019;7060;PP CAT GENERAL;income;;;true;true;1
706020;7060;COTISATION MUSIC MATIC;income;;;true;true;1
706021;7060;CHEQUE FIDELITE 20%;income;;;true;true;1
706022;7060;PRESTA LOG CREA;income;;;true;true;1
706023;7060;CARTE D&M PRO;income;;;true;true;1
706024;7060;AFFICHE 4X3;income;;;true;true;1
706025;7060;PRESTA ROSETTA;income;;;true;true;1
706026;7060;PRESTA LOG EDV;income;;;true;true;1
706027;7060;PRESTA INFO EDV;income;;;true;true;1
706028;7060;PRESTA PERSONNEL EDV;income;;;true;true;1
706029;7060;CHEQUE FIDELITE EXO;income;;;true;true;1
706030;7060;ARTEO FRAIS ADMINISTRATIFS;income;;;true;true;1
706031;7060;PRESTATION SUPER U;income;;;true;true;1
706032;7060;FRAIS ADMINISTRATIFS;income;;;true;true;1
706033;7060;PRESTA ARTEO SITE INTERNET;income;;;true;true;1
706034;7060;PRESTATION DIVERS;income;;;true;true;1
706100;7061;PP;income;;;true;true;1
706101;7061;EXTRACTION DALBE&MOI;income;;;true;true;1
706105;7061;FR.TAR.CATAL;income;;;true;true;1
706106;7061;PP 10 J CREATION;income;;;true;true;1
706109;7061;PP EXO;income;;;true;true;1
706200;7062;PP EXO.;income;;;true;true;1
706201;7062;PP PRESENTOIR PASTEL;income;;;true;true;1
706202;7062;NOEL DECO;income;;;true;true;1
706203;7062;PP PROMO TECHNIQUE;income;;;true;true;1
706204;7062;PP PROMO JANVIER;income;;;true;true;1
706205;7062;PP;income;;;true;true;1
706206;7062;PP CATAL KDO NOEL;income;;;true;true;1
706207;7062;PP FETE DU TALENT;income;;;true;true;1
706208;7062;ROUTAGE NOEL KDO;income;;;true;true;1
706209;7062;ROUTAGE RENTREE LOISIR;income;;;true;true;1
706210;7062;ROUTAGE LOISIRS \(AVRIL\);income;;;true;true;1
706211;7062;PP CAT.TECH;income;;;true;true;1
706212;7062;ROUTAGE CARRE JAUNE;income;;;true;true;1
706213;7062;PP RDA 2000;income;;;true;true;1
706214;7062;PP RENTREE TECHN;income;;;true;true;1
706215;7062;PP FICHE CONSEIL;income;;;true;true;1
706216;7062;PP TRIAS;income;;;true;true;1
706217;7062;PARTICIPATION CARAN;income;;;true;true;1
706218;7062;PP CATAL 2001;income;;;true;true;1
706219;7062;ROUTAGE CARRE JAUNE EXO;income;;;true;true;1
706220;7062;PP MI TEINTES;income;;;true;true;1
706221;7062;PP OPERATION PROMOTIO;income;;;true;true;1
706222;7062;SALON ART ET CREATION;income;;;true;true;1
706223;7062;PP 25 ANS;income;;;true;true;1
706224;7062;PP 99;income;;;true;true;1
706225;7062;PP OPERATION ARCHES;income;;;true;true;1
706226;7062;PP OPERATION MONTVAL;income;;;true;true;1
